CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14242.0,235,2,280.55,1,Regular
14243.0,9,10,2588.77,0,High Value
14245.0,220,2,1693.45,1,Regular
14246.0,111,3,1474.06,0,High Value
14247.0,278,1,136.76999999999998,1,Regular
14248.0,318,1,302.58,1,Regular
14250.0,7,3,1904.05,0,High Value
14251.0,2,5,2879.7000000000003,0,High Value
14256.0,260,2,969.0600000000001,1,Regular
14257.0,64,5,3099.7200000000003,0,High Value
14258.0,9,9,12669.98,0,High Value
14259.0,142,1,120.0,0,High Value
14261.0,51,2,1163.45,0,High Value
14262.0,8,8,2618.23,0,High Value
14264.0,155,2,333.97,1,Regular
14265.0,109,2,530.18,0,High Value
14267.0,163,3,1516.24,1,Regular
14270.0,332,1,492.65000000000003,1,Regular
14271.0,226,1,112.32,1,Regular
14272.0,74,2,437.96,0,High Value
14273.0,51,4,559.97,0,High Value
14276.0,99,3,1119.74,0,High Value
14277.0,15,3,4188.0,0,High Value
14280.0,197,1,134.04,1,Regular
14282.0,3,15,3701.44,3,At Risk
14284.0,31,2,595.25,0,High Value
14285.0,21,4,1910.01,0,High Value
14286.0,24,3,4628.75,0,High Value
14287.0,8,3,176.63,0,High Value
14288.0,213,1,426.6,1,Regular
14289.0,9,6,911.26,0,High Value
14290.0,11,5,2314.65,0,High Value
14291.0,2,11,3883.25,0,High Value
14292.0,8,9,4871.93,0,High Value
14293.0,3,4,1046.56,0,High Value
14295.0,40,1,166.20000000000002,0,High Value
14297.0,18,4,1305.33,0,High Value
14298.0,8,44,51527.3,3,At Risk
14299.0,8,9,3965.62,0,High Value
14300.0,19,1,43.2,0,High Value
14301.0,117,1,640.14,0,High Value
14304.0,223,1,383.45,1,Regular
14305.0,71,3,1858.96,0,High Value
14306.0,51,2,2093.32,0,High Value
14307.0,89,6,2995.72,0,High Value
14309.0,8,9,2352.53,0,High Value
14311.0,243,1,310.26,1,Regular
14312.0,47,6,1611.59,0,High Value
14314.0,107,1,120.0,0,High Value
14315.0,45,6,2481.13,0,High Value
14317.0,65,1,508.58000000000004,0,High Value
14320.0,207,2,477.79,1,Regular
14321.0,11,5,1530.75,0,High Value
14323.0,115,2,605.0600000000001,0,High Value
14326.0,242,1,183.85,1,Regular
14327.0,163,1,311.65,1,Regular
14329.0,17,7,4975.24,0,High Value
14331.0,124,2,462.65999999999997,0,High Value
14332.0,23,3,840.21,0,High Value
14333.0,68,1,415.2,0,High Value
14334.0,17,8,2552.21,0,High Value
14335.0,16,2,454.86,0,High Value
14336.0,17,4,1614.91,0,High Value
14338.0,161,2,588.22,1,Regular
14339.0,243,1,309.52,1,Regular
14340.0,219,1,134.7,1,Regular
14341.0,45,8,2166.98,0,High Value
14342.0,21,4,668.5600000000001,0,High Value
14344.0,127,8,889.9300000000001,0,High Value
14345.0,39,1,108.97999999999999,0,High Value
14346.0,121,2,1021.58,0,High Value
14348.0,260,1,409.57,1,Regular
14349.0,10,1,133.5,0,High Value
14350.0,274,1,282.93,1,Regular
14351.0,165,1,51.0,1,Regular
14352.0,157,4,1078.96,1,Regular
14353.0,215,1,90.6,1,Regular
14354.0,6,2,163.62,0,High Value
14355.0,366,1,174.4,1,Regular
14356.0,80,2,701.23,0,High Value
14357.0,43,1,225.12,0,High Value
14359.0,19,3,912.18,0,High Value
14360.0,32,4,2118.03,0,High Value
14362.0,22,1,151.5,0,High Value
14364.0,109,8,3717.35,0,High Value
14367.0,8,16,9227.82,3,At Risk
14368.0,320,1,155.0,1,Regular
14371.0,295,1,100.5,1,Regular
14373.0,358,1,76.55,1,Regular
14375.0,185,1,235.56,1,Regular
14377.0,191,2,617.05,1,Regular
14379.0,44,2,348.1,0,High Value
14381.0,52,1,202.68,0,High Value
14382.0,26,1,615.49,0,High Value
14383.0,38,3,1247.69,0,High Value
14385.0,9,3,202.11,0,High Value
14386.0,297,1,142.4,1,Regular
14387.0,33,3,1727.6,0,High Value
14388.0,10,8,3212.84,0,High Value
14389.0,65,2,1043.46,0,High Value
14390.0,10,9,4642.57,0,High Value
14393.0,218,1,67.95,1,Regular
14395.0,2,9,3479.91,0,High Value
14396.0,65,2,487.99,0,High Value
14397.0,3,19,2612.96,3,At Risk
14400.0,149,1,574.7,1,Regular
14401.0,4,13,4051.48,0,High Value
14403.0,130,4,1475.81,0,High Value
14404.0,34,6,1449.32,0,High Value
14406.0,119,1,156.75,0,High Value
14407.0,107,6,2157.73,0,High Value
14408.0,11,7,2599.03,0,High Value
14409.0,71,6,2059.4500000000003,0,High Value
14410.0,92,9,1100.27,0,High Value
14411.0,311,1,1063.0,1,Regular
14412.0,43,2,770.03,0,High Value
14413.0,362,1,121.05,1,Regular
14414.0,92,7,1496.98,0,High Value
14415.0,1,13,5855.57,0,High Value
14416.0,22,2,490.22,0,High Value
14418.0,4,3,1937.25,0,High Value
14419.0,11,6,1051.79,0,High Value
14420.0,99,1,387.52,0,High Value
14421.0,57,2,813.11,0,High Value
14422.0,1,6,4263.64,0,High Value
14423.0,218,1,265.2,1,Regular
14424.0,18,1,322.08,0,High Value
14426.0,24,10,4481.67,0,High Value
14427.0,50,2,363.34000000000003,0,High Value
14428.0,7,5,1224.06,0,High Value
14431.0,303,1,470.36,1,Regular
14432.0,10,6,2248.5,0,High Value
14434.0,22,6,1372.8,0,High Value
14436.0,99,1,89.06,0,High Value
14437.0,366,1,63.0,1,Regular
14438.0,306,1,131.9,1,Regular
14439.0,320,1,2661.24,1,Regular
14440.0,8,5,2357.6800000000003,0,High Value
14441.0,1,4,1712.89,0,High Value
14442.0,205,2,1589.82,1,Regular
14443.0,54,4,1420.2,0,High Value
14446.0,1,4,1010.35,0,High Value
14447.0,19,5,1163.23,0,High Value
14448.0,9,2,375.35,0,High Value
14449.0,19,4,885.8,0,High Value
14450.0,181,3,483.25,1,Regular
14451.0,60,2,643.9,0,High Value
14452.0,11,2,259.05,0,High Value
14453.0,190,1,119.93,1,Regular
14456.0,5,9,3017.28,0,High Value
14457.0,311,1,113.64,1,Regular
14459.0,155,1,1837.92,1,Regular
14460.0,110,3,434.34,0,High Value
14461.0,148,3,2103.06,1,Regular
14462.0,66,11,1980.57,0,High Value
14463.0,98,3,529.62,0,High Value
14465.0,247,3,1038.44,1,Regular
14466.0,29,7,2272.4,0,High Value
14467.0,18,4,596.26,0,High Value
14470.0,12,2,461.19,0,High Value
14472.0,104,8,1852.67,0,High Value
14473.0,74,2,234.34000000000003,0,High Value
14474.0,46,1,547.66,0,High Value
14475.0,72,3,925.85,0,High Value
14476.0,257,1,193.0,1,Regular
14477.0,20,4,1309.6,0,High Value
14479.0,254,2,316.25,1,Regular
14480.0,11,1,279.05,0,High Value
14481.0,165,2,636.51,1,Regular
14482.0,18,6,2022.81,0,High Value
14483.0,282,1,137.1,1,Regular
14484.0,50,1,321.92,0,High Value
14485.0,39,1,162.8,0,High Value
14487.0,27,6,1165.48,0,High Value
14488.0,68,1,1064.28,0,High Value
14489.0,207,1,463.38,1,Regular
14491.0,175,2,340.93,1,Regular
14493.0,7,5,2383.2400000000002,0,High Value
14494.0,26,1,139.56,0,High Value
14495.0,51,2,123.8,0,High Value
14496.0,312,2,538.8100000000001,1,Regular
14497.0,309,1,475.37,1,Regular
14498.0,43,5,1957.32,0,High Value
14499.0,26,3,808.44,0,High Value
14500.0,88,3,356.85,0,High Value
14501.0,184,2,251.21,1,Regular
14502.0,20,11,2429.83,0,High Value
14503.0,3,6,3543.26,0,High Value
14504.0,47,4,673.26,0,High Value
14505.0,17,8,5859.43,0,High Value
14506.0,17,5,1960.65,0,High Value
14507.0,24,6,1367.88,0,High Value
14508.0,22,2,268.05,0,High Value
14511.0,11,5,1314.81,0,High Value
14512.0,188,2,275.28,1,Regular
14513.0,101,3,455.59000000000003,0,High Value
14514.0,61,3,990.2,0,High Value
14515.0,18,6,2076.89,0,High Value
14517.0,33,2,330.45,0,High Value
14518.0,64,1,174.37,0,High Value
14520.0,2,2,270.6,0,High Value
14522.0,24,4,974.54,0,High Value
14523.0,108,1,241.09,0,High Value
14524.0,32,9,1843.83,0,High Value
14525.0,20,9,4215.9,0,High Value
14527.0,3,55,8507.13,3,At Risk
14528.0,37,1,364.21999999999997,0,High Value
14529.0,60,3,578.61,0,High Value
14530.0,26,6,2862.11,0,High Value
14532.0,236,4,932.85,1,Regular
14533.0,25,7,1949.72,0,High Value
14534.0,3,18,4397.3,3,At Risk
14535.0,60,3,2854.84,0,High Value
14536.0,260,1,170.95,1,Regular
14537.0,58,1,355.56,0,High Value
14538.0,65,2,388.25,0,High Value
14539.0,16,2,537.48,0,High Value
14540.0,10,3,952.66,0,High Value
14541.0,59,8,1453.35,0,High Value
14542.0,186,1,103.25,1,Regular
14543.0,29,16,3599.73,3,At Risk
14544.0,24,2,2004.3,0,High Value
14546.0,5,5,2573.93,0,High Value
14547.0,4,8,3974.75,0,High Value
14548.0,151,2,652.8,1,Regular
14549.0,311,1,289.24,1,Regular
14550.0,11,2,757.37,0,High Value
14551.0,18,2,186.23,0,High Value
14552.0,152,1,164.22,1,Regular
14553.0,19,5,859.27,0,High Value
14554.0,10,4,2279.4900000000002,0,High Value
14555.0,57,2,312.54,0,High Value
14557.0,85,1,788.38,0,High Value
14560.0,7,22,2237.77,3,At Risk
14561.0,76,3,1080.76,0,High Value
14562.0,4,18,5006.77,3,At Risk
14565.0,96,4,3099.12,0,High Value
14566.0,111,1,1432.0,0,High Value
14567.0,57,2,1530.3600000000001,0,High Value
14569.0,1,1,227.39,0,High Value
14570.0,281,2,218.06,1,Regular
14572.0,3,7,2804.54,0,High Value
14573.0,180,9,1639.82,1,Regular
14576.0,372,1,35.400000000000006,1,Regular
14577.0,13,4,859.71,0,High Value
14578.0,3,1,168.63,0,High Value
14581.0,17,1,138.6,0,High Value
14582.0,41,1,114.11,0,High Value
14583.0,6,5,986.96,0,High Value
14584.0,169,4,1033.06,1,Regular
14585.0,50,1,157.05,0,High Value
14586.0,277,1,237.36,1,Regular
14587.0,19,9,1580.29,0,High Value
14589.0,372,1,39.75,1,Regular
14591.0,15,4,1320.21,0,High Value
14592.0,35,3,557.94,0,High Value
14593.0,22,3,617.15,0,High Value
14594.0,7,2,363.33,0,High Value
14595.0,20,6,1740.6,0,High Value
14597.0,11,2,866.24,0,High Value
14598.0,44,1,221.97,0,High Value
14600.0,306,1,393.33000000000004,1,Regular
14601.0,11,1,213.96,0,High Value
14603.0,275,1,660.0,1,Regular
14606.0,1,93,12076.15,3,At Risk
14607.0,16,14,16209.5,3,At Risk
14608.0,4,4,1785.15,0,High Value
14609.0,72,4,601.56,0,High Value
14616.0,243,3,406.08000000000004,1,Regular
14618.0,9,3,553.44,0,High Value
14619.0,246,1,394.44,1,Regular
14620.0,206,2,412.78000000000003,1,Regular
14621.0,1,5,1788.3600000000001,0,High Value
14622.0,185,1,320.58000000000004,1,Regular
14623.0,32,5,886.7,0,High Value
14624.0,57,2,225.85,0,High Value
14625.0,196,2,899.63,1,Regular
14626.0,24,4,2791.27,0,High Value
14628.0,91,2,671.96,0,High Value
14629.0,4,2,955.26,0,High Value
14631.0,51,3,1006.98,0,High Value
14632.0,263,1,114.56,1,Regular
14633.0,266,1,344.90000000000003,1,Regular
14636.0,36,2,609.85,0,High Value
14638.0,51,1,443.6,0,High Value
14639.0,52,6,2984.49,0,High Value
14640.0,24,6,2107.38,0,High Value
14641.0,22,1,110.46,0,High Value
14642.0,59,1,96.12,0,High Value
14643.0,170,2,693.8100000000001,1,Regular
14644.0,68,2,830.76,0,High Value
14645.0,157,2,597.09,1,Regular
14646.0,2,73,280206.02,2,Occasional
14647.0,201,1,236.04000000000002,1,Regular
14649.0,5,4,1402.59,0,High Value
14651.0,67,2,653.75,0,High Value
14652.0,77,1,114.18,0,High Value
14653.0,1,7,1926.65,0,High Value
14655.0,8,4,1932.23,0,High Value
14656.0,169,2,291.05,1,Regular
14657.0,18,4,848.22,0,High Value
14658.0,5,2,247.15,0,High Value
14659.0,9,9,2529.93,0,High Value
14660.0,87,2,285.74,0,High Value
14661.0,27,1,107.95,0,High Value
14662.0,29,4,741.37,0,High Value
14664.0,20,2,636.24,0,High Value
14665.0,61,5,1835.7,0,High Value
14666.0,24,1,195.25,0,High Value
14667.0,11,25,9175.04,3,At Risk
14669.0,242,3,1259.24,1,Regular
14670.0,280,2,392.86,1,Regular
14672.0,235,2,765.55,1,Regular
14673.0,3,5,1736.4,0,High Value
14675.0,16,1,596.36,0,High Value
14676.0,31,6,2548.2400000000002,0,High Value
14680.0,25,16,28754.11,3,At Risk
14681.0,71,3,498.95,0,High Value
14682.0,188,2,52.0,1,Regular
14684.0,26,5,1201.51,0,High Value
14687.0,107,1,628.38,0,High Value
14688.0,8,21,5579.1,3,At Risk
14689.0,209,1,112.8,1,Regular
14690.0,44,2,355.05,0,High Value
14691.0,31,5,2114.33,0,High Value
14692.0,137,4,591.55,0,High Value
14693.0,265,1,172.9,1,Regular
14696.0,4,7,2078.95,0,High Value
14697.0,218,2,188.60999999999999,1,Regular
14698.0,2,5,1217.27,0,High Value
14699.0,214,1,109.13000000000001,1,Regular
14700.0,32,3,2195.1,0,High Value
14701.0,11,9,2526.09,0,High Value
14702.0,1,17,3251.79,3,At Risk
14703.0,15,1,318.17,0,High Value
14704.0,11,9,1493.96,0,High Value
14705.0,199,1,179.0,1,Regular
14708.0,3,3,1126.37,0,High Value
14709.0,15,13,4921.04,0,High Value
14710.0,14,4,599.48,0,High Value
14711.0,10,11,2839.62,0,High Value
14712.0,29,3,917.07,0,High Value
14713.0,9,11,2662.2,0,High Value
14714.0,24,1,160.19,0,High Value
14715.0,25,4,867.38,0,High Value
14716.0,43,2,307.51,0,High Value
14719.0,2,5,1581.84,0,High Value
14720.0,6,3,663.81,0,High Value
14722.0,147,1,180.42000000000002,1,Regular
14723.0,10,6,1122.3600000000001,0,High Value
14725.0,25,1,655.58,0,High Value
14727.0,274,1,268.58,1,Regular
14729.0,374,1,313.49,1,Regular
14730.0,1,8,1897.57,0,High Value
14731.0,47,3,380.02,0,High Value
14732.0,8,8,2702.4900000000002,0,High Value
14733.0,16,12,9585.91,3,At Risk
14735.0,4,32,6065.69,3,At Risk
14737.0,4,3,1164.55,0,High Value
14738.0,43,7,1314.45,0,High Value
14739.0,4,7,3902.28,0,High Value
14740.0,197,3,1448.21,1,Regular
14741.0,12,6,1400.34,0,High Value
14744.0,16,7,1099.98,0,High Value
14745.0,113,5,1220.26,0,High Value
14747.0,249,1,328.2,1,Regular
14748.0,29,5,1415.75,0,High Value
14752.0,44,1,389.64,0,High Value
14753.0,87,1,563.15,0,High Value
14754.0,45,2,638.05,0,High Value
14755.0,10,11,5010.28,0,High Value
14756.0,15,1,738.96,0,High Value
14757.0,75,1,420.5,0,High Value
14758.0,145,4,1484.06,0,High Value
14759.0,5,3,1625.97,0,High Value
14760.0,297,1,89.2,1,Regular
14761.0,59,2,255.9,0,High Value
14762.0,264,1,300.52,1,Regular
14764.0,47,1,278.3,0,High Value
14765.0,29,3,254.11,0,High Value
14766.0,8,6,2473.37,0,High Value
14768.0,17,2,192.60000000000002,0,High Value
14769.0,3,8,10416.98,0,High Value
14770.0,232,2,876.42,1,Regular
14772.0,112,1,139.26,0,High Value
14775.0,58,3,1011.9,0,High Value
14776.0,51,11,2538.3,0,High Value
14778.0,127,2,730.86,0,High Value
14779.0,281,3,386.15,1,Regular
14780.0,55,2,447.68,0,High Value
14782.0,320,1,200.10000000000002,1,Regular
14784.0,26,2,289.99,0,High Value
14785.0,10,2,77.4,0,High Value
14788.0,7,2,679.4399999999999,0,High Value
14789.0,29,1,197.64,0,High Value
14790.0,17,4,745.06,0,High Value
14792.0,64,1,6.2,0,High Value
14793.0,21,1,228.99,0,High Value
14794.0,3,7,1319.91,0,High Value
14795.0,166,1,131.45000000000002,1,Regular
14796.0,1,17,7975.49,3,At Risk
14798.0,53,3,173.74,0,High Value
14799.0,51,1,157.7,0,High Value
14800.0,48,12,4331.79,0,High Value
14801.0,61,1,189.34,0,High Value
14803.0,162,3,845.55,1,Regular
14804.0,9,1,353.27,0,High Value
14805.0,15,4,546.4,0,High Value
14806.0,75,1,193.39000000000001,0,High Value
14808.0,40,8,2718.6,0,High Value
14810.0,41,11,2085.33,0,High Value
14813.0,370,2,152.88,1,Regular
14815.0,37,2,778.5,0,High Value
14816.0,197,1,271.85,1,Regular
14817.0,200,2,1110.34,1,Regular
14818.0,74,3,657.8,0,High Value
14819.0,64,2,272.07,0,High Value
14820.0,21,4,507.29,0,High Value
14821.0,367,1,48.800000000000004,1,Regular
14823.0,180,3,321.43,1,Regular
14824.0,10,4,1127.71,0,High Value
14825.0,4,12,2221.01,0,High Value
14828.0,197,3,2139.76,1,Regular
14829.0,29,4,697.55,0,High Value
14830.0,53,1,188.88,0,High Value
14834.0,18,6,1720.3,0,High Value
14836.0,10,3,102.44999999999999,0,High Value
14837.0,90,4,1649.5,0,High Value
14840.0,268,1,62.85,1,Regular
14841.0,53,6,3295.76,0,High Value
14842.0,44,4,2824.69,0,High Value
14844.0,64,4,3189.81,0,High Value
14847.0,149,1,309.4,1,Regular
14849.0,22,25,7930.54,3,At Risk
14850.0,312,1,325.75,1,Regular
14851.0,23,2,511.35,0,High Value
14852.0,58,6,2836.69,0,High Value
14853.0,24,2,475.8,0,High Value
14854.0,78,7,2740.03,0,High Value
14855.0,119,2,645.65,0,High Value
14856.0,36,3,1290.53,0,High Value
14857.0,60,2,1173.12,0,High Value
14859.0,13,4,1353.74,0,High Value
14860.0,19,1,170.32,0,High Value
14861.0,52,1,125.79,0,High Value
14862.0,26,2,841.1999999999999,0,High Value
14863.0,29,1,266.76,0,High Value
14865.0,7,2,52.2,0,High Value
14866.0,11,12,14389.9,3,At Risk
14867.0,186,3,710.28,1,Regular
14868.0,3,8,2953.59,0,High Value
14869.0,9,2,721.45,0,High Value
14870.0,262,1,327.25,1,Regular
14871.0,3,4,501.28000000000003,0,High Value
14873.0,210,1,519.68,1,Regular
14875.0,108,2,1465.3200000000002,0,High Value
14878.0,13,9,1476.09,0,High Value
14880.0,77,3,690.59,0,High Value
14881.0,20,1,255.4,0,High Value
14882.0,27,2,589.7,0,High Value
14883.0,19,6,761.59,0,High Value
14885.0,132,1,765.3199999999999,0,High Value
14886.0,253,1,364.8,1,Regular
14887.0,79,1,1862.0,0,High Value
14888.0,207,1,369.2,1,Regular
14889.0,336,1,135.9,1,Regular
14890.0,254,1,125.65,1,Regular
14891.0,148,2,554.38,1,Regular
14893.0,10,2,1237.8500000000001,0,High Value
14894.0,85,1,655.75,0,High Value
14895.0,8,20,11138.710000000001,3,At Risk
14896.0,205,2,468.77000000000004,1,Regular
14897.0,8,4,1366.38,0,High Value
14898.0,23,6,1269.31,0,High Value
14901.0,11,9,1421.29,0,High Value
14902.0,26,1,332.66,0,High Value
14903.0,21,5,2795.33,0,High Value
14904.0,2,2,1025.44,0,High Value
14905.0,158,2,616.15,1,Regular
14907.0,3,7,3501.1,0,High Value
14908.0,74,1,277.8,0,High Value
14910.0,3,4,434.35,0,High Value
14911.0,1,201,143711.17,2,Occasional
14912.0,17,2,867.85,0,High Value
14913.0,36,4,1227.43,0,High Value
14915.0,91,2,307.48,0,High Value
14916.0,71,4,1268.98,0,High Value
14918.0,116,2,1610.15,0,High Value
14920.0,213,2,977.77,1,Regular
14921.0,30,2,1316.07,0,High Value
14923.0,51,1,749.1,0,High Value
14924.0,246,1,310.05,1,Regular
14929.0,32,1,223.88,0,High Value
14930.0,109,3,2362.96,0,High Value
14931.0,5,5,1257.68,0,High Value
14932.0,366,1,363.53,1,Regular
14934.0,82,2,1890.94,0,High Value
14935.0,297,1,1784.71,1,Regular
14936.0,34,8,8137.02,0,High Value
14937.0,57,3,1621.88,0,High Value
14944.0,30,12,5900.25,0,High Value
14946.0,14,1,100.9,0,High Value
14947.0,72,2,290.82,0,High Value
14948.0,23,6,1101.97,0,High Value
14950.0,19,1,371.2,0,High Value
14951.0,79,1,311.69,0,High Value
14952.0,60,11,8099.49,0,High Value
14953.0,25,1,285.67,0,High Value
14954.0,12,1,294.85,0,High Value
14957.0,253,1,58.49,1,Regular
14958.0,147,3,483.72999999999996,1,Regular
14959.0,64,4,695.42,0,High Value
14960.0,8,2,221.27,0,High Value
14961.0,11,9,7044.68,0,High Value
14962.0,271,1,126.7,1,Regular
14963.0,10,5,1472.34,0,High Value
14964.0,247,1,206.21,1,Regular
14965.0,96,2,596.09,0,High Value
14966.0,15,1,183.02,0,High Value
14967.0,50,1,463.8,0,High Value
14968.0,30,1,147.59,0,High Value
14970.0,68,4,1592.06,0,High Value
14971.0,35,3,1097.98,0,High Value
14972.0,128,1,114.77,0,High Value
14973.0,107,3,1314.45,0,High Value
14974.0,37,1,89.94,0,High Value
14975.0,57,1,279.94,0,High Value
14976.0,57,7,790.86,0,High Value
14978.0,72,5,1921.3700000000001,0,High Value
14981.0,246,1,102.12,1,Regular
14984.0,19,2,202.37,0,High Value
14985.0,198,2,292.01,1,Regular
14987.0,16,2,326.4,0,High Value
14988.0,212,1,334.54,1,Regular
14995.0,39,2,231.98000000000002,0,High Value
14997.0,46,3,546.1999999999999,0,High Value
14998.0,170,2,414.87,1,Regular
15000.0,48,1,490.52,0,High Value
15002.0,116,4,1641.76,0,High Value
15004.0,147,1,1220.77,1,Regular
15005.0,16,28,6295.37,3,At Risk
15006.0,51,1,480.38,0,High Value
15007.0,159,1,156.91,1,Regular
15009.0,12,3,1259.43,0,High Value
15010.0,36,1,308.94,0,High Value
15012.0,54,2,405.04,0,High Value
15014.0,43,2,257.67,0,High Value
15016.0,173,1,170.04,1,Regular
15017.0,34,1,125.58,0,High Value
15018.0,39,3,496.21000000000004,0,High Value
15019.0,267,1,252.81,1,Regular
15021.0,9,9,1871.77,0,High Value
15022.0,12,4,852.39,0,High Value
15023.0,3,11,6720.41,0,High Value
15024.0,10,10,1636.43,0,High Value
15025.0,33,1,361.96,0,High Value
15026.0,80,3,469.0,0,High Value
15027.0,31,4,1066.1499999999999,0,High Value
15028.0,8,4,627.13,0,High Value
15030.0,72,2,518.28,0,High Value
15031.0,4,4,653.19,0,High Value
15032.0,256,3,4959.1,1,Regular
15033.0,5,10,2557.18,0,High Value
15034.0,16,8,4274.16,0,High Value
15035.0,90,1,252.73000000000002,0,High Value
15036.0,72,3,429.56,0,High Value
15038.0,59,6,685.74,0,High Value
15039.0,10,47,19766.59,3,At Risk
15041.0,170,1,179.93,1,Regular
15042.0,199,1,135.93,1,Regular
15043.0,31,1,537.0,0,High Value
15044.0,19,17,7634.7300000000005,3,At Risk
15045.0,152,2,735.66,1,Regular
15046.0,9,15,5090.42,3,At Risk
15047.0,270,1,343.62,1,Regular
15048.0,65,4,381.0,0,High Value
15049.0,274,1,121.17000000000002,1,Regular
15050.0,25,3,1737.69,0,High Value
15051.0,23,3,1383.3600000000001,0,High Value
15052.0,319,1,207.73000000000002,1,Regular
15053.0,5,3,693.95,0,High Value
15054.0,12,2,302.1,0,High Value
15057.0,275,2,1489.5,1,Regular
15058.0,25,11,2102.54,0,High Value
15059.0,41,9,1337.72,0,High Value
15060.0,8,4,294.25,0,High Value
15061.0,4,48,54534.14,3,At Risk
15062.0,71,4,987.86,0,High Value
15063.0,213,1,370.79999999999995,1,Regular
15065.0,38,4,3158.13,0,High Value
15066.0,53,1,893.59,0,High Value
15067.0,78,3,1744.76,0,High Value
15068.0,46,2,553.36,0,High Value
15069.0,179,1,1109.53,1,Regular
15070.0,373,1,106.2,1,Regular
15071.0,94,2,982.07,0,High Value
15073.0,10,3,1043.41,0,High Value
15074.0,105,1,735.67,0,High Value
15075.0,78,1,773.03,0,High Value
15076.0,173,1,880.85,1,Regular
15078.0,7,32,9743.11,3,At Risk
15079.0,213,4,895.61,1,Regular
15081.0,22,5,504.8,0,High Value
15083.0,257,1,88.2,1,Regular
15087.0,282,1,306.94,1,Regular
15088.0,21,2,1160.07,0,High Value
15089.0,10,6,2420.84,0,High Value
15090.0,308,1,381.32,1,Regular
15091.0,68,1,480.71,0,High Value
15092.0,215,2,457.81,1,Regular
15093.0,18,6,4597.02,0,High Value
15095.0,104,4,1370.6,0,High Value
15096.0,43,1,219.39000000000001,0,High Value
15097.0,4,1,248.08,0,High Value
15098.0,182,3,39916.5,3,At Risk
15099.0,84,1,410.48,0,High Value
15100.0,334,3,876.0,1,Regular
15101.0,9,2,317.53,0,High Value
15103.0,31,2,703.36,0,High Value
15104.0,197,2,993.54,1,Regular
15105.0,18,7,2298.93,0,High Value
15106.0,18,5,1422.52,0,High Value
15107.0,311,6,319.5,1,Regular
15108.0,142,4,1300.25,0,High Value
15109.0,246,1,484.95,1,Regular
15110.0,24,4,996.1,0,High Value
15111.0,29,3,1567.48,0,High Value
15113.0,10,3,3509.43,0,High Value
15114.0,30,10,2760.56,0,High Value
15115.0,18,1,340.11,0,High Value
15116.0,18,4,1352.75,0,High Value
15117.0,15,5,1551.78,0,High Value
15118.0,134,1,244.8,0,High Value
15119.0,246,1,266.4,1,Regular
15120.0,134,1,358.82,0,High Value
15121.0,50,2,457.72,0,High Value
15122.0,114,3,1633.78,0,High Value
15123.0,7,2,2199.31,0,High Value
15124.0,23,2,184.19,0,High Value
15125.0,25,15,11528.48,3,At Risk
15127.0,66,1,406.53,0,High Value
15128.0,60,4,1471.0,0,High Value
15129.0,50,11,3447.4,0,High Value
15130.0,170,1,330.11,1,Regular
15132.0,18,5,977.9300000000001,0,High Value
15133.0,128,3,982.42,0,High Value
15134.0,15,8,1387.99,0,High Value
15135.0,239,1,139.05,1,Regular
15136.0,3,4,1286.7,0,High Value
15139.0,240,2,178.96,1,Regular
15140.0,52,7,2354.25,0,High Value
15142.0,46,1,498.74,0,High Value
15143.0,226,1,259.45,1,Regular
15144.0,8,17,6580.44,3,At Risk
15145.0,4,4,1194.73,0,High Value
15146.0,165,2,1327.16,1,Regular
15147.0,240,1,623.5,1,Regular
15148.0,11,1,301.29,0,High Value
15149.0,134,1,520.8000000000001,0,High Value
15150.0,17,10,5291.33,0,High Value
15152.0,10,13,4745.69,0,High Value
15153.0,31,1,329.25,0,High Value
15154.0,75,1,254.28,0,High Value
15156.0,1,3,961.49,0,High Value
15157.0,4,3,1936.07,0,High Value
15158.0,45,1,401.40000000000003,0,High Value
15159.0,2,30,18641.010000000002,3,At Risk
15160.0,357,1,158.16,1,Regular
15163.0,18,2,304.47,0,High Value
15164.0,69,3,824.58,0,High Value
15165.0,373,1,487.75,1,Regular
15167.0,321,1,158.8,1,Regular
15168.0,26,1,106.56,0,High Value
15171.0,331,1,1289.5,1,Regular
15172.0,9,5,1624.05,0,High Value
15174.0,323,1,135.75,1,Regular
15175.0,72,1,224.14,0,High Value
15178.0,260,1,40.5,1,Regular
15179.0,18,5,2206.95,0,High Value
15180.0,367,1,87.5,1,Regular
15181.0,66,3,689.4799999999999,0,High Value
15182.0,154,2,622.85,1,Regular
15184.0,29,2,402.2,0,High Value
15185.0,70,1,310.62,0,High Value
15186.0,14,2,411.41,0,High Value
15187.0,2,16,4777.18,3,At Risk
15189.0,1,41,16225.39,3,At Risk
15192.0,120,3,1044.32,0,High Value
15193.0,61,1,499.32,0,High Value
15194.0,3,15,7616.53,3,At Risk
15195.0,3,1,3861.0,0,High Value
15197.0,11,3,1079.6100000000001,0,High Value
15198.0,92,2,193.64,0,High Value
15199.0,59,4,1268.7,0,High Value
15201.0,87,5,1236.54,0,High Value
15203.0,26,6,1827.8,0,High Value
15204.0,357,1,316.58,1,Regular
15205.0,85,2,653.24,0,High Value
15206.0,10,4,420.29999999999995,0,High Value
15208.0,1,5,870.12,0,High Value
15210.0,225,1,331.18,1,Regular
15211.0,60,2,894.4100000000001,0,High Value
15212.0,241,1,101.8,1,Regular
